,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,clean_text,encoded_tweet,predicted
2703,681452293,False,finalized,3,2/25/15 8:56,-1,1.0,Customer Service Issue,0.6805,United,,HILL_PARTYofone,,1,@united yes but taking two days to get bag delivered. Missed a full day skiing because of this.,,2/20/15 17:36,5.68947e+17,"Omaha, NE",Central Time (US & Canada),yes but taking two days to get bag delivered missed a full day skiing because of this,"{'input_ids': tensor([[    0, 10932,    53,   602,    80,   360,     7,   120,  3298,  2781,
          2039,    10,   455,   183, 17270,   142,     9,    42,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2704,681452295,False,finalized,3,2/25/15 4:29,1,0.343,,0.0,United,,nfriesen1,,0,@united give her the recognition she deserves!,,2/20/15 17:34,5.68947e+17,"Winnipeg, MB Canada",Central Time (US & Canada),give her the recognition she deserves,"{'input_ids': tensor([[    0, 26650,    69,     5,  4972,    79,  8613,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1]])}",1
2705,681452297,False,finalized,3,2/25/15 8:11,1,1.0,,,United,,nfriesen1,,0,@united she's the type of person that can make a customers day! I fly 100+ times a year &amp; she's one of the top flight attendants I've had!,,2/20/15 17:34,5.68947e+17,"Winnipeg, MB Canada",Central Time (US & Canada),shes the type of person that can make a customers day i fly 100 times a year amp shes one of the top flight attendants ive had,"{'input_ids': tensor([[    0,    29,  5065,     5,  1907,     9,   621,    14,    64,   146,
            10,   916,   183,   939,  3598,   727,   498,    10,    76, 28127,
            79,    29,    65,     9,     5,   299,  2524, 30044,  1437,  2088,
            56,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1]])}",1
2706,681452299,False,finalized,3,2/25/15 8:18,-1,1.0,Bad Flight,0.3748,United,,xVanDanx,,0,@united made me remove 1 pound from my checked bag otherwise they would charge me $200. Loyal flier for 10 years - time for change.,,2/20/15 17:23,5.68944e+17,Silver Spring,Eastern Time (US & Canada),made me remove 1 pound from my checked bag otherwise they would charge me 200 loyal flier for 10 years time for change,"{'input_ids': tensor([[   0, 7078,  162, 3438,  112, 6881,   31,  127, 7869, 3298, 3680,   51,
           74, 1427,  162, 1878, 8259, 2342,  906,   13,  158,  107,   86,   13,
          464,    2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1]])}",0
2707,681452301,False,finalized,3,2/25/15 7:28,-1,1.0,Late Flight,0.6436,United,,Charlie_Mich,,0,@united been sitting on this plane 3:15 unreal. When will my 2+ day nightmare end?,,2/20/15 17:17,5.68943e+17,,,been sitting on this plane 315 unreal when will my 2 day nightmare end,"{'input_ids': tensor([[    0, 35507,  2828,    15,    42,  3286, 29534, 29692,    77,    40,
           127,   132,   183, 12808,   253,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2708,681452303,False,finalized,3,2/25/15 4:10,1,0.6889,,0.0,United,,1234567890_,,0,@united you suck. @SouthwestAir you're the best.,"[37.61476852, -122.40521688]",2/20/15 17:14,5.68942e+17,"Boulder, CO | Los Angeles, CA",Arizona,you suck youre the best,"{'input_ids': tensor([[    0,  6968, 23829,    47,   241,     5,   275,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2709,681452305,False,finalized,3,2/25/15 5:27,-1,0.7055,Late Flight,0.3748,United,,wisemana,,0,@United can you let us out of the gate now. UA1157,"[0.0, 0.0]",2/20/15 17:09,5.68941e+17,"washington, dc",Eastern Time (US & Canada),can you let us out of the gate now ua1157,"{'input_ids': tensor([[   0, 7424,   47,  905,  201,   66,    9,    5, 8751,  122, 1717,  102,
         1225, 4390,    2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",0
2710,681452308,False,finalized,3,2/25/15 2:30,-1,1.0,Late Flight,0.6579,United,,wisemana,,0,"@united &amp; on top of no free tv on the intÛªl leg, now IÛªm sitting on the Tarmac in Houston, 70 min past departure w/ another hr plus to go","[29.98384194, -95.33664018]",2/20/15 17:01,5.68939e+17,"washington, dc",Eastern Time (US & Canada),amp on top of no free tv on the intl leg now im sitting on the tarmac in houston 70 min past departure w another hr plus to go,"{'input_ids': tensor([[    0,  3914,    15,   299,     9,   117,   481, 30016,    15,     5,
          6979,   462,  2985,   122,  4356,  2828,    15,     5,   326, 28281,
            11,  1368, 42185,  1510,  5251,   375,  5824,   885,   277, 42957,
          2704,     7,   213,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2711,681452310,False,finalized,3,2/25/15 4:10,-1,1.0,Bad Flight,0.3434,United,,hoozsah,,0,"@united DTV doesnt work, pilots Late Flight, wont let 10yr old fly next 2 me and I paid 4 an upgrade. #unitedsucks",,2/20/15 16:49,5.68935e+17,,,dtv doesnt work pilots late flight wont let 10yr old fly next 2 me and i paid 4 an upgrade unitedsucks,"{'input_ids': tensor([[    0,   417, 18724, 47320,   173, 10695,   628,  2524, 40067,   905,
           158,  4503,   793,  3598,   220,   132,   162,     8,   939,  1199,
           204,    41,  6662, 10409,    29, 19667,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1]])}",-1
2712,681452312,False,finalized,3,2/25/15 2:30,-1,1.0,Customer Service Issue,1.0,United,,KatieJelen,,0,"@united Your ""Loyalty Team"" basically flipped me off via phone, but thanks. Maybe Google ""loyalty"" and get back to me? ^LOL",,2/20/15 16:46,5.68935e+17,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada),your loyalty team basically flipped me off via phone but thanks maybe google loyalty and get back to me lol,"{'input_ids': tensor([[    0, 16625, 10177,   165,  5072, 18626,   162,   160,  1241,  1028,
            53,  2446,  2085, 39121, 10177,     8,   120,   124,     7,   162,
         29784,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2713,681452314,False,finalized,3,2/25/15 4:30,-1,1.0,Bad Flight,0.3404,United,,JoeSchmuck,,2,"Hey @united, this is your job, don't give me the safety spin. This is the same plane that broke on the original flight out. #unitedSucks",,2/20/15 16:45,5.68935e+17,San Francisco,Pacific Time (US & Canada),hey this is your job dont give me the safety spin this is the same plane that broke on the original flight out unitedsucks,"{'input_ids': tensor([[    0, 12229,    42,    16,   110,   633, 33976,   492,   162,     5,
          1078,  6287,    42,    16,     5,   276,  3286,    14,  2263,    15,
             5,  1461,  2524,    66, 10409,    29, 19667,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1]])}",-1
2714,681452317,False,finalized,3,2/25/15 1:08,1,1.0,,,United,,ferriertv,,0,@united Thank You,,2/20/15 16:39,5.68933e+17,Denver,Mountain Time (US & Canada),thank you,"{'input_ids': tensor([[    0, 31653,    47,     2]]), 'attention_mask': tensor([[1, 1, 1, 1]])}",1
2715,681452319,False,finalized,3,2/25/15 3:02,-1,1.0,Customer Service Issue,1.0,United,,StarksRavings,,0,"@united, if you mean beyond opaque ""maintenance issues"", yes, that would be  basic in customer service which your EWR staff can't manage.",,2/20/15 16:38,5.68933e+17,United States,Eastern Time (US & Canada),if you mean beyond opaque maintenance issues yes that would be basic in customer service which your ewr staff cant manage,"{'input_ids': tensor([[    0,  1594,    47,  1266,  1684, 31861,  4861,   743,  4420,    14,
            74,    28,  3280,    11,  2111,   544,    61,   110,   364, 26522,
           813, 17672,  3616,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2716,681452321,False,finalized,3,2/25/15 0:44,-1,0.685,Flight Booking Problems,0.3586,United,,iamtedking,,0,"@united ""Dear Ted. We don't care about you nor the Mileage Plus Card you pay a lot for. Bye bye. -- United""",,2/20/15 16:37,5.68932e+17,,Eastern Time (US & Canada),dear ted we dont care about you nor the mileage plus card you pay a lot for bye bye united,"{'input_ids': tensor([[    0,   417,  4352, 44817,    52, 33976,   575,    59,    47,  3486,
             5, 28070,  2704,  1886,    47,   582,    10,   319,    13, 15687,
         15687, 10409,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2717,681452323,False,finalized,3,2/25/15 3:45,0,1.0,,,United,,JamieReidy,,0,@united Terminal 1 gate B3. Flt 1299. Then take her to Terminal 5. Gate M13. Swiss Air LX009,,2/20/15 16:35,5.68932e+17,,Pacific Time (US & Canada),terminal 1 gate b3 flt 1299 then take her to terminal 5 gate m13 swiss air lx009,"{'input_ids': tensor([[    0, 42985,   337,   112,  8751,   741,   246,  2342,    90,   316,
          2831,   172,   185,    69,     7,  9632,   195,  8751,   475,  1558,
          3514,  3006,   935,   784,  1178, 37892,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1]])}",0
2718,681452325,False,finalized,3,2/25/15 1:37,-1,1.0,Customer Service Issue,1.0,United,,LJ3000,,0,. @united sad that you don't think it is important to resolve your client facing team that behaves disgraceful,,2/20/15 16:35,5.68932e+17,,Pacific Time (US & Canada),sad that you dont think it is important to resolve your client facing team that behaves disgraceful,"{'input_ids': tensor([[    0,    29,   625,    14,    47, 33976,   206,    24,    16,   505,
             7,  5728,   110,  3653,  2114,   165,    14, 41439, 19846,  2650,
             2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2719,681452327,False,finalized,3,2/25/15 4:00,-1,1.0,Can't Tell,0.7075,United,,JamieReidy,,0,@united Help! My girlfriend Amy Lloyd is going to miss our flt to Zurich bc of your fault. She needs a golf cart to meet her at ORD (1),,2/20/15 16:34,5.68932e+17,,Pacific Time (US & Canada),help my girlfriend amy lloyd is going to miss our flt to zurich bc of your fault she needs a golf cart to meet her at ord 1,"{'input_ids': tensor([[    0, 19178,   127,  6096, 45024, 19385, 27559,    16,   164,     7,
          2649,    84,  2342,    90,     7,   992,   710,  1725, 42790,     9,
           110,  7684,    79,   782,    10,  3524,  9727,     7,   972,    69,
            23, 22474,   112,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2720,681452328,False,finalized,3,2/25/15 6:42,-1,0.3511,Flight Attendant Complaints,0.3511,United,,robfarrisjr,,1,@united - #epicfail from a former gate agent in PIA!  He walked away and quit! Luckily a responsible PIA agent saved the day!,,2/20/15 16:34,5.68932e+17,"Apex, NC",Eastern Time (US & Canada),epicfail from a former gate agent in pia he walked away and quit luckily a responsible pia agent saved the day,"{'input_ids': tensor([[    0,  2462,   636, 37694,    31,    10,   320,  8751,  2936,    11,
           181,   493,    37,  3203,   409,     8,  6602, 32593,    10,  2149,
           181,   493,  2936,  5305,     5,   183,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1]])}",-1
2721,681452329,False,finalized,3,2/25/15 6:05,-1,1.0,Late Flight,0.6378,United,,tjny753,,0,@united That was the problem.  We were being told the aircraft was on its way.,,2/20/15 16:33,5.68931e+17,"Elmira, NY",,that was the problem we were being told the aircraft was on its way,"{'input_ids': tensor([[   0, 6025,   21,    5,  936,   52,   58,  145,  174,    5, 3054,   21,
           15,   63,  169,    2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2722,681452330,False,finalized,3,2/25/15 7:38,-1,0.684,Late Flight,0.3499,United,,Charlie_Mich,,1,@united will do. Thx. Been sitting on plane now for 2.5 hrs and now we have to refuel!  I can't even make this stuff up.,,2/20/15 16:32,5.68931e+17,,,will do thx been sitting on plane now for 25 hrs and now we have to refuel i cant even make this stuff up,"{'input_ids': tensor([[    0,  6677,   109,  3553,  1178,    57,  2828,    15,  3286,   122,
            13,   564, 37852,     8,   122,    52,    33,     7, 34005,   939,
         17672,   190,   146,    42,  2682,    62,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1]])}",-1
2723,681452331,False,finalized,3,2/25/15 7:27,-1,1.0,Can't Tell,0.684,United,,thebadvillain,,1,@united do you know how to use twitter bro?  Your terminal looks like it's in Bosnia.  Here's another pic. http://t.co/M9Nywr5Kbs,,2/20/15 16:30,5.68931e+17,,,do you know how to use twitter bro your terminal looks like its in bosnia heres another pic,"{'input_ids': tensor([[    0,  5016,    47,   216,   141,     7,   304,  7409, 11051,   110,
          9632,  1326,   101,    63,    11, 41647, 17493,    37,  1535,   277,
          1893,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2724,681452332,False,finalized,3,2/25/15 7:30,-1,1.0,Late Flight,1.0,United,,JW_Blocker,,1,@united you are by far the worst airline. 4 plane delays on 1 round trip flight. How is that possible.,,2/20/15 16:24,5.68929e+17,,,you are by far the worst airline 4 plane delays on 1 round trip flight how is that possible,"{'input_ids': tensor([[   0, 6968,   32,   30,  444,    5, 2373, 5195,  204, 3286, 6091,   15,
          112, 1062, 1805, 2524,  141,   16,   14,  678,    2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2725,681452333,False,finalized,3,2/25/15 9:05,-1,1.0,Lost Luggage,0.3407,United,,iamawarplane,,0,@united I took care of it myself. Had to rent a car and drive 3 hours to retrieve my belongings. Due to united errors.,,2/20/15 16:20,5.68928e+17,"Austin, Texas",,i took care of it myself had to rent a car and drive 3 hours to retrieve my belongings due to united errors,"{'input_ids': tensor([[    0,   118,   362,   575,     9,    24,  2185,    56,     7,  5956,
            10,   512,     8,  1305,   155,   722,     7, 22661,   127, 18750,
           528,     7, 10409,  9126,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1]])}",-1
2726,681452334,False,finalized,3,2/25/15 4:03,-1,0.6942,Late Flight,0.3702,United,,Charlie_Mich,,0,@united now I'll probably miss my next connection!,,2/20/15 16:20,5.68928e+17,,,now ill probably miss my next connection,"{'input_ids': tensor([[   0, 8310, 4812, 1153, 2649,  127,  220, 2748,    2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2727,681452335,False,finalized,3,2/25/15 3:41,0,1.0,,,United,,suijuris,,0,@united any chance you'll ever do CPUs on your JFK-LAX like @AmericanAir?,"[40.64993239, -73.78249589]",2/20/15 16:18,5.68928e+17,"New York, NY",Eastern Time (US & Canada),any chance youll ever do cpus on your jfklax like,"{'input_ids': tensor([[    0,  3785,   778,    47,   890,   655,   109, 46247,   687,    15,
           110,  1236,   506, 16291,  3631,   101,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",0
2728,681452336,False,finalized,3,2/25/15 3:22,-1,1.0,Late Flight,1.0,United,,Charlie_Mich,,0,@united you may think I'm joking or blowing it out of proportion but the last 8 united flights have been delayed or significantly Late Flight.,,2/20/15 16:18,5.68928e+17,,,you may think im joking or blowing it out of proportion but the last 8 united flights have been delayed or significantly late flight,"{'input_ids': tensor([[    0,  6968,   189,   206,  4356, 22024,    50, 13897,    24,    66,
             9, 10301,    53,     5,    94,   290, 10409,  4871,    33,    57,
          5943,    50,  3625,   628,  2524,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1]])}",-1
2729,681452337,False,finalized,3,2/25/15 1:59,-1,1.0,Late Flight,1.0,United,,Schlubach,,1,"@united not the case. Now delayed due to ""mechanical issues with no update on departure time"". Just Cancelled Flight the goddamn flight so I go delta",,2/20/15 16:18,5.68928e+17,NY,Quito,not the case now delayed due to mechanical issues with no update on departure time just cancelled flight the goddamn flight so i go delta,"{'input_ids': tensor([[    0,  3654,     5,   403,   122,  5943,   528,     7, 12418,   743,
            19,   117,  2935,    15,  5824,    86,    95,  8102,  2524,     5,
         45003,  2524,    98,   939,   213, 38744,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1]])}",-1
2730,681452338,False,finalized,3,2/25/15 8:24,-1,1.0,Late Flight,1.0,United,,Charlie_Mich,,0,@united 2 days and 3 planes with mechanical issues?  Now over 1.5 hrs Late Flight sitting on this plane. This is insane!!,,2/20/15 16:16,5.68927e+17,,,2 days and 3 planes with mechanical issues now over 15 hrs late flight sitting on this plane this is insane,"{'input_ids': tensor([[    0,   176,   360,     8,   155,  8449,    19, 12418,   743,   122,
            81,   379, 37852,   628,  2524,  2828,    15,    42,  3286,    42,
            16, 18544,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2731,681452339,False,finalized,3,2/25/15 5:22,-1,1.0,Customer Service Issue,1.0,United,,ellembee,,0,@united I didn't get a message from you. I'll resend numbers.,,2/20/15 16:13,5.68927e+17,chicago,Central Time (US & Canada),i didnt get a message from you ill resend numbers,"{'input_ids': tensor([[    0,   118, 46405,   120,    10,  1579,    31,    47,  4812,  5032,
          1397,  1530,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",0
2732,681452340,False,finalized,3,2/25/15 9:37,0,0.6735,,0.0,United,,takwind_,,0,"@united Yes, filled out the form last year. Don't have case number handy. Guess I'm not cut out for the historical society afterall",,2/20/15 16:12,5.68926e+17,New York | Nomad,Eastern Time (US & Canada),yes filled out the form last year dont have case number handy guess im not cut out for the historical society afterall,"{'input_ids': tensor([[    0, 10932,  3820,    66,     5,  1026,    94,    76, 33976,    33,
           403,   346, 14732,  4443,  4356,    45,   847,    66,    13,     5,
          4566,  2313,    71,  1250,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1]])}",-1
2733,681452341,False,finalized,3,2/25/15 7:47,-1,1.0,Bad Flight,1.0,United,,StephanieWeyant,,0,@United What idiot designed your seats? Armrest TV remote &amp; resting elbows don't mix. Seatmate keeps changing channels &amp; blasting volume.,,2/20/15 16:10,5.68926e+17,New York City,,what idiot designed your seats armrest tv remote amp resting elbows dont mix seatmate keeps changing channels amp blasting volume,"{'input_ids': tensor([[    0, 12196, 30603,  1887,   110,  3202,  3124,  7110, 30016,  6063,
         28127, 18403, 36475, 33976,  3344,  2418, 10008,  4719,  2992,  6237,
         28127, 26831,  3149,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2734,681452342,False,finalized,3,2/25/15 5:39,-1,0.7118,longlines,0.3667,United,,archivelle,,0,@united You can bump me up to Group 3 so I won't be forced to check my bag and wait 30+ minutes at LGA.,,2/20/15 16:10,5.68926e+17,New York,,you can bump me up to group 3 so i wont be forced to check my bag and wait 30 minutes at lga,"{'input_ids': tensor([[    0,  6968,    64,  8792,   162,    62,     7,   333,   155,    98,
           939, 40067,    28,  1654,     7,  1649,   127,  3298,     8,  2067,
           389,   728,    23,   784,  2538,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1]])}",0
2735,681452343,False,finalized,3,2/25/15 1:26,-1,1.0,Can't Tell,0.6656,United,,KatieJelen,,0,"@united Listen, learn &amp; do this: Remove your PQD requirement. It is insulting. ^HA",,2/20/15 16:04,5.68924e+17,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada),listen learn amp do this remove your pqd requirement it is insulting ha,"{'input_ids': tensor([[    0,  8458,   225,  1532, 28127,   109,    42,  3438,   110,   181,
          1343,   417,  7404,    24,    16, 22602,  2489,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2736,681452344,False,finalized,3,2/25/15 3:16,1,1.0,,,United,,livingextreme,,0,@united thank you for the reply.  I will fill out the form and submit it as requested.  Good to know you're paying attention!,,2/20/15 16:00,5.68923e+17,"Grand Junction, Colorado",,thank you for the reply i will fill out the form and submit it as requested good to know youre paying attention,"{'input_ids': tensor([[    0, 31653,    47,    13,     5, 10418,   939,    40,  3300,    66,
             5,  1026,     8,  6471,    24,    25,  5372,   205,     7,   216,
            47,   241,  2746,  1503,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1]])}",1
2737,681452345,False,finalized,3,2/25/15 3:46,1,1.0,,,United,,Mimsw,,0,@united Gate Agent Alavera is amazing,,2/20/15 15:58,5.68923e+17,"Boulder, CO",Mountain Time (US & Canada),gate agent alavera is amazing,"{'input_ids': tensor([[   0, 7357, 2936, 1076, 9903,  102,   16, 2770,    2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1]])}",1
2738,681452346,False,finalized,3,2/25/15 2:03,-1,0.6842,Can't Tell,0.6842,United,,KatieJelen,,1,@united I need you...to be a better airline. ^LOL,,2/20/15 15:56,5.68922e+17,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada),i need youto be a better airline lol,"{'input_ids': tensor([[    0,   118,   240,    47,   560,    28,    10,   357,  5195, 29784,
             2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",0
2739,681452347,False,finalized,3,2/25/15 6:37,-1,1.0,Flight Attendant Complaints,1.0,United,,EddieUmphrey,,1,@united your agents forced me to check a carry on bag. When I received my bag I found your crew had stolen from me. U lost my business!,,2/20/15 15:55,5.68922e+17,"MN, MI, NM",Eastern Time (US & Canada),your agents forced me to check a carry on bag when i received my bag i found your crew had stolen from me u lost my business,"{'input_ids': tensor([[    0, 16625,  3525,  1654,   162,     7,  1649,    10,  2324,    15,
          3298,    77,   939,   829,   127,  3298,   939,   303,   110,  3419,
            56,  3579,    31,   162,  1717,   685,   127,   265,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1]])}",-1
2740,681452348,False,finalized,3,2/25/15 0:50,1,1.0,,,United,,KennethRMurray,,0,@united wins top marks for customer service via Twitter. They turned a poor experience into a positive. Many thanks for the effort! _ÙÔ,,2/20/15 15:54,5.68922e+17,"Kenosha, WI",Central Time (US & Canada),wins top marks for customer service via twitter they turned a poor experience into a positive many thanks for the effort,"{'input_ids': tensor([[   0,  605, 1344,  299, 4863,   13, 2111,  544, 1241, 7409,   51, 1224,
           10, 2129,  676,   88,   10, 1313,  171, 2446,   13,    5, 1351,    2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",1
2741,681452349,False,finalized,3,2/25/15 5:55,-1,1.0,Lost Luggage,1.0,United,,chozee1,,0,@united Really....you charge me $25 to check a bag and then you put it on a different flight....still Don't have my bag!!!,,2/20/15 15:53,5.68921e+17,"Clifton, NJ",,reallyyou charge me 25 to check a bag and then you put it on a different flightstill dont have my bag,"{'input_ids': tensor([[    0, 20982,  6968,  1427,   162,   564,     7,  1649,    10,  3298,
             8,   172,    47,   342,    24,    15,    10,   430,  2524, 17830,
         33976,    33,   127,  3298,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1]])}",-1
2742,681452350,False,finalized,3,2/25/15 1:45,-1,1.0,Customer Service Issue,0.6329,United,,jbersack,,1,@united Why haven't you released a travel advisory for IAD for tomorrow????!!!!!!!!,,2/20/15 15:52,5.68921e+17,"ÌÏT: 38.763515,-77.718226",Eastern Time (US & Canada),why havent you released a travel advisory for iad for tomorrow,"{'input_ids': tensor([[    0, 25800,  2489,  9399,    47,   703,    10,  1504,  7640,    13,
           939,   625,    13,  3859,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]])}",-1
2743,681452351,False,finalized,3,2/25/15 7:31,-1,1.0,Bad Flight,1.0,United,,BurkeCherrie,,0,"@united cross country flight SFO&gt;BOS. No wifi, not even a can of soda and this quality inflight entertainment #sad http://t.co/xhlc30MTfF",,2/20/15 15:49,5.6892e+17,"Brooklyn, NY",Eastern Time (US & Canada),cross country flight sfogtbos no wifi not even a can of soda and this quality inflight entertainment sad,"{'input_ids': tensor([[    0, 15329,   247,  2524,   579,   506,  2154,    90, 31957,   117,
         42387,    45,   190,    10,    64,     9, 18833,     8,    42,  1318,
          4047,  6991,  4000,  5074,     2]]), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1]])}",-1
